Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
28116.2617,Bacteroides ovatus 20-2_26,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,20-2_26,,,,,,,,,,,,,,,,,,,,Good,2025-01-22T00:00:00Z,,,PRJNA1060349,SAMN43248118,,,JBKUUQ000000000,,,Illumina NextSeq,43.54369952x,SPAdes v. 3.14.0,,,46,6819708,41.872345,5,461386,63,6,,5583,99.5,98.8,0.4,100,,infant stool,,11/8/11,2011,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:20-2,sample_type:metagenomic assembly,,2025-02-03T20:42:00.882Z,2025-02-03T20:42:00.882Z
28116.2534,Bacteroides ovatus 2218st1_B4_2218SCRN_220325,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2218st1_B4_2218SCRN_220325,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062818,GCA_039064915.1,,JBCJDU000000000,,,Illumina,25.4x,SPAdes v. v3.14.1,,,185,6662066,41.74892,36,61576,70,3,,5451,99.4,98.2,2.2,99.8,,feces,,3/25/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:27:38.024Z,2024-05-12T20:27:38.024Z
28116.2535,Bacteroides ovatus 2218st1_G3_2218SCRN_220325,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2218st1_G3_2218SCRN_220325,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062819,GCA_039064835.1,,JBCJDT000000000,,,Illumina,24.8x,SPAdes v. v3.14.1,,,205,6663663,41.75301,36,61645,65,3,,5483,99.5,97.9,1.9,99.8,,feces,,3/25/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:32:15.769Z,2024-05-12T20:32:15.769Z
28116.2202,Bacteroides ovatus 2225st1_B8_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_B8_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320539,GCA_028402425.1,,JAQNZX000000000,,,Illumina HiSeq,24.92158849876778x,SPAdes v. 3.10.1,,,49,6624203,41.949978,8,284384,59,5,,5221,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:09:01.783Z,2023-02-15T04:09:01.783Z
28116.22,Bacteroides ovatus 2225st1_E10_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_E10_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320541,GCA_028402385.1,,JAQNZW000000000,,,Illumina HiSeq,19.09660138397745x,SPAdes v. 3.10.1,,,50,6617412,41.94256,8,234654,59,5,,5204,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:46.668Z,2023-02-15T04:08:46.668Z
28116.2201,Bacteroides ovatus 2225st1_E11_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_E11_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320542,GCA_028402365.1,,JAQNZV000000000,,,Illumina HiSeq,16.541791918317532x,SPAdes v. 3.10.1,,,57,6617797,41.94073,9,227725,59,5,,5217,99.4,98.9,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:09:28.538Z,2023-02-15T04:09:28.538Z
28116.2199,Bacteroides ovatus 2225st1_F8_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_F8_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320543,GCA_028402315.1,,JAQNZU000000000,,,Illumina HiSeq,26.488340732299054x,SPAdes v. 3.10.1,,,59,6619577,41.940186,8,243603,57,5,,5219,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:31.517Z,2023-02-15T04:08:31.517Z
28116.2195,Bacteroides ovatus 2225st1_G5_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_G5_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320544,GCA_028402345.1,,JAQNZT000000000,,,Illumina HiSeq,26.018848134104648x,SPAdes v. 3.10.1,,,63,6615028,41.940174,10,213687,59,5,,5211,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:33.691Z,2023-02-15T04:08:33.691Z
28116.2196,Bacteroides ovatus 2225st1_H1_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_H1_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320546,GCA_028402285.1,,JAQNZR000000000,,,Illumina HiSeq,27.81524894922482x,SPAdes v. 3.10.1,,,51,6615004,41.941807,8,242709,61,6,,5204,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:29.037Z,2023-02-15T04:08:29.037Z
28116.2198,Bacteroides ovatus 2225st1_H10_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st1_H10_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320545,GCA_028402305.1,,JAQNZS000000000,,,Illumina HiSeq,23.184182928332888x,SPAdes v. 3.10.1,,,55,6618489,41.94274,7,300466,60,5,,5220,99.4,99,0.2,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:35.284Z,2023-02-15T04:08:35.284Z
28116.2197,Bacteroides ovatus 2225st2_G1_2225SCRN_200828,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2225st2_G1_2225SCRN_200828,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320547,GCA_028402265.1,,JAQNZQ000000000,,,Illumina HiSeq,27.466804865995393x,SPAdes v. 3.10.1,,,79,6919359,42.01145,12,217493,73,6,,5719,99.4,98.6,,100,,,,8/28/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:40.926Z,2023-02-15T04:08:40.926Z
28116.2194,Bacteroides ovatus 2226st1_A3_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st1_A3_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320548,GCA_028402235.1,,JAQNZP000000000,,,Illumina HiSeq,16.20259982135561x,SPAdes v. 3.10.1,,,54,6317685,41.748417,8,245915,61,5,,4956,99.5,98.9,,100,,,,9/25/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:58.637Z,2023-02-15T04:08:58.637Z
28116.2193,Bacteroides ovatus 2226st1_C2_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st1_C2_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320549,GCA_028402205.1,,JAQNZO000000000,,,Illumina HiSeq,17.050693052078053x,SPAdes v. 3.10.1,,,61,6316327,41.746387,9,245742,60,5,,4953,99.5,98.8,,100,,,,9/25/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:22.787Z,2023-02-15T04:08:22.787Z
28116.2559,Bacteroides ovatus 2226st1_C6_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st1_C6_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2024-05-22T00:00:00Z,,,PRJNA1093465,SAMN41376026,GCA_039761295.1,,JBDMWS000000000,,,Illumina,30.1x,SPAdes v. v3.14.1,,,52,6316347,41.745678,8,294498,61,6,,4929,99.5,98.8,,100,,rich broth,,9/25/20,2020,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-07-08T01:04:26.049Z,2024-07-08T01:04:26.049Z
28116.2192,Bacteroides ovatus 2226st1_E5_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st1_E5_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320551,GCA_028402215.1,,JAQNZN000000000,,,Illumina HiSeq,25.64223811404063x,SPAdes v. 3.10.1,,,52,6316433,41.74614,8,294390,61,5,,4942,99.5,98.8,,100,,,,9/25/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:21.273Z,2023-02-15T04:08:21.273Z
28116.2191,Bacteroides ovatus 2226st2_C3_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st2_C3_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320552,GCA_028402175.1,,JAQNZM000000000,,,Illumina HiSeq,24.21296506109032x,SPAdes v. 3.10.1,,,55,6697690,42.206497,8,366614,60,3,,5468,99.5,98.8,,100,,,,9/25/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:08:49.442Z,2023-02-15T04:08:49.442Z
28116.2188,Bacteroides ovatus 2226st2_H2_2226SCRN_200925,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2226st2_H2_2226SCRN_200925,,,,,,,,,,,,,,,,,,,,Good,2023-02-01T00:00:00Z,,,PRJNA880610,SAMN31320553,GCA_028401345.1,,JAQNZL000000000,,,Illumina HiSeq,17.66498151709592x,SPAdes v. 3.10.1,,,58,6700078,42.20826,8,365965,61,4,,5462,99.5,98.9,,100,,,,9/25/20,2020,,USA,,,,North America,USA,,Homo sapiens,Human,,,,Human,,,,sample_type:whole organism,,2023-02-15T04:07:40.573Z,2023-02-15T04:07:40.573Z
28116.2533,Bacteroides ovatus 2227st1_C11_2227SCRN_220401,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2227st1_C11_2227SCRN_220401,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062820,GCA_039064855.1,,JBCJDS000000000,,,Illumina,21.6x,SPAdes v. v3.14.1,,,117,6389613,42.109764,18,133215,59,3,,5299,99.6,98.7,,100,,feces,,4/1/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:31.632Z,2024-05-12T20:25:31.632Z
28116.2531,Bacteroides ovatus 2227st1_C5_2227SCRN_220401,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2227st1_C5_2227SCRN_220401,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062821,GCA_039064735.1,,JBCJDR000000000,,,Illumina,23.3x,SPAdes v. v3.14.1,,,116,6385069,42.118385,19,113289,61,4,,5284,99.6,99,,100,,feces,,4/1/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:26.701Z,2024-05-12T20:25:26.701Z
28116.253,Bacteroides ovatus 2227st1_F3_2227SCRN_220401,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2227st1_F3_2227SCRN_220401,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062822,GCA_039064765.1,,JBCJDQ000000000,,,Illumina,28.2x,SPAdes v. v3.14.1,,,104,6391795,42.12052,17,140046,62,5,,5285,99.6,99,,100,,feces,,4/1/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:16.663Z,2024-05-12T20:25:16.663Z
28116.2532,Bacteroides ovatus 2227st1_G3_2227SCRN_220401,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,2227st1_G3_2227SCRN_220401,,,,,,,,,,,,,,,,,,,,Good,2024-05-02T00:00:00Z,,,PRJNA1093465,SAMN41062823,GCA_039064685.1,,JBCJDP000000000,,,Illumina,27.3x,SPAdes v. v3.14.1,,,112,6385828,42.119076,17,123980,61,4,,5272,99.6,99,,100,,feces,,4/1/22,2022,,USA,,,,North America,USA: New York,,Homo sapiens,Human,,,,Human,,,,,,2024-05-12T20:25:12.909Z,2024-05-12T20:25:12.909Z
665954.3,Bacteroides ovatus 3_8_47FAA,,665954,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116;665954,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus;Bacteroides ovatus 3_8_47FAA,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,3_8_47FAA,,,,,,,,,,,,,,,,,BEI HM-222,,,Good,2011-06-13T00:00:00Z,,,PRJNA40011,SAMN02463791,GCA_000218325.1,,ACWH00000000,Broad Institute,WGS,454,34x,Newbler v. 2.3-PostRelease-11/19/2009,,,42,6545234,41.97,6,391682,68,16,,5209,99,98.4,0.3,98.1,,,inflamed biopsy tissue from a 25 year old female patient with Crohn's disease,,,,,,,,,,,"Human, Homo sapiens",Human,Female,25,Crohn's disease,Human,,,,,Bacteroides ovatus 3_8_47FAA.This strain will be used for comparative genome analysis.,2014-12-08T22:10:23.655Z,2015-03-16T03:17:09.594Z
28116.262,Bacteroides ovatus 39-1_04,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,39-1_04,,,,,,,,,,,,,,,,,,,,Good,2025-01-23T00:00:00Z,,,PRJNA1060349,SAMN43248341,,,JBKVGA000000000,,,Illumina NextSeq,34.885724176527944x,SPAdes v. 3.14.0,,,24,6932840,42.36711,2,954968,74,16,,5740,99.3,97.9,2.2,100,,infant stool,,2/10/14,2014,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:39-1,sample_type:metagenomic assembly,,2025-02-03T21:17:29.598Z,2025-02-03T21:17:29.598Z
28116.2618,Bacteroides ovatus 39-2_55,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,39-2_55,,,,,,,,,,,,,,,,,,,,Good,2025-01-23T00:00:00Z,,,PRJNA1060349,SAMN43248455,,,JBKWAY000000000,,,Oxford Nanopore MinION,46.03078611318339x,Flye v. 2.8.1,,,24,7035997,42.29051,3,1188166,75,10,,6063,99.4,97.1,5.2,99.6,,infant stool,,8/21/16,2016,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:39-2,sample_type:metagenomic assembly,,2025-02-03T21:02:10.057Z,2025-02-03T21:02:10.057Z
28116.2619,Bacteroides ovatus 47-1_32,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,47-1_32,,,,,,,,,,,,,,,,,,,,Good,2025-01-23T00:00:00Z,,,PRJNA1060349,SAMN43246938,,,JBKWFZ000000000,,,Illumina NextSeq,23.82911931524673x,SPAdes v. 3.14.0,,,17,6485022,41.609768,4,571437,64,15,,4949,98.2,97.4,1.1,95.6,,infant stool,,12/28/11,2011,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:47-1,sample_type:metagenomic assembly,,2025-02-03T21:08:03.777Z,2025-02-03T21:08:03.777Z
28116.2622,Bacteroides ovatus 47-2_65,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,47-2_65,,,,,,,,,,,,,,,,,,,,Good,2025-01-23T00:00:00Z,,,PRJNA1060349,SAMN43248933,,,JBKXBL000000000,,,Illumina NextSeq,25.94270067547307x,SPAdes v. 3.14.0,,,142,6903310,41.4994,12,152804,58,5,,5921,98.1,96.4,3.4,92.7,,infant stool,,9/8/18,2018,,USA,,,,North America,USA: Saint Louis,,Homo sapiens,Human,,,,Human,,,host_subject_id:47-2,sample_type:metagenomic assembly,,2025-02-03T21:34:21.407Z,2025-02-03T21:34:21.407Z
28116.2637,Bacteroides ovatus 79-K15,,28116,131567;2;3379134;1783270;68336;976;200643;171549;815;816;28116,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ovatus,WGS,79-K15,,,,,,,,,,,,,,,,,,,,Good,2025-01-29T00:00:00Z,,,PRJNA1101861,SAMN41003803,,,JBCHGG000000000,,,Illumina NovaSeq,178.7158202x,SPAdes v. v3.15.5,,,85,7137957,41.70274,15,176242,72,3,,5876,99.4,98.7,0.4,100,,Ileum,,8/20/19,2019,,Austria,,,,Europe,Austria: Vienna,,Homo sapiens,Human,,,,Human,,,,,,2025-04-18T23:36:34.446Z,2025-04-18T23:36:34.446Z
