Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,State/Province,County,City,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Sex,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
818.3402,Bacteroides thetaiotaomicron Tbg-456,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-456,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310976,,,JBLHCC000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,116,6303967,42.67976,8,293234,68,8,,5574,99.9,98.7,1.7,99.8,,blood,,1/22/20,2020,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:03:05.127Z,2025-04-19T02:03:05.127Z
818.3405,Bacteroides thetaiotaomicron Tbg-454,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-454,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310974,,,JBLHCA000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,136,6574331,43.200623,7,268478,63,9,,5925,99.9,98.2,2.8,99.8,,blood,,11/20/22,2022,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:02:28.684Z,2025-04-19T02:02:28.684Z
818.3406,Bacteroides thetaiotaomicron Tbg-452,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-452,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310972,,,JBLHBY000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,118,6660439,42.93038,11,170388,61,8,,6055,99.9,98.3,3.8,100,,blood,,10/16/22,2022,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:23.062Z,2025-04-19T02:04:23.062Z
818.3404,Bacteroides thetaiotaomicron Tbg-451,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-451,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310971,,,JBLHBX000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,69,6712920,42.83781,6,321300,71,9,,5983,99.9,99,2.2,100,,blood,,10/21/22,2022,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:02:58.418Z,2025-04-19T02:02:58.418Z
818.3409,Bacteroides thetaiotaomicron Tbg-450,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-450,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310970,,,JBLHBW000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,114,6643095,42.847015,12,166432,67,7,,6045,99.8,97.9,4,99.3,,blood,,9/30/22,2022,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:06:34.126Z,2025-04-19T02:06:34.126Z
818.3407,Bacteroides thetaiotaomicron Tbg-449,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-449,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310969,,,JBLHBV000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,58,6254847,42.84292,6,373036,61,6,,5397,99.9,98.5,3.2,99.8,,blood,,9/20/22,2022,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:02:51.796Z,2025-04-19T02:02:51.796Z
818.3408,Bacteroides thetaiotaomicron Tbg-448,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-448,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310968,,,JBLHBU000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,56,6594304,43.063072,7,339084,56,7,,5891,99.9,98.2,2.2,99.8,,blood,,3/10/22,2022,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:05:51.847Z,2025-04-19T02:05:51.847Z
818.3412,Bacteroides thetaiotaomicron Tbg-446,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-446,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310966,,,JBLHBS000000000,,,IonTorrent,27x,SPAdes v. 3.15.5,,,88,6364444,42.785213,13,153569,57,8,,5642,99.9,98.7,2.6,100,,blood,,1/27/22,2022,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:03:37.711Z,2025-04-19T02:03:37.711Z
818.341,Bacteroides thetaiotaomicron Tbg-445,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-445,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310965,,,JBLHBR000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,61,6084565,43.00595,5,615223,61,8,,5230,99.9,98.8,1.9,100,,blood,,12/13/21,2021,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:02:55.316Z,2025-04-19T02:02:55.316Z
818.3414,Bacteroides thetaiotaomicron Tbg-442,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-442,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310964,,,JBLHBQ000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,73,6475423,42.668934,8,208680,63,7,,5721,99.9,98.7,2.2,100,,blood,,5/23/21,2021,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:03:28.708Z,2025-04-19T02:03:28.708Z
818.3413,Bacteroides thetaiotaomicron Tbg-441,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-441,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310963,,,JBLHBP000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,136,6350820,43.073635,21,89077,64,7,,5730,99.8,98.9,2.2,100,,blood,,5/17/21,2021,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:03:53.134Z,2025-04-19T02:03:53.134Z
818.3411,Bacteroides thetaiotaomicron Tbg-440,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-440,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310962,,,JBLHBO000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,73,6214184,42.555595,10,222229,66,7,,5278,99.9,98.6,2.2,100,,blood,,2/11/21,2021,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:13.537Z,2025-04-19T02:04:13.537Z
818.3417,Bacteroides thetaiotaomicron Tbg-439,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-439,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310961,,,JBLHBN000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,93,6162881,42.58205,11,187929,60,7,,5267,99.9,98.7,2.4,100,,blood,,1/20/21,2021,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:03:47.347Z,2025-04-19T02:03:47.347Z
818.3418,Bacteroides thetaiotaomicron Tbg-438,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-438,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310960,,,JBLHBM000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,61,6152219,42.93576,6,300068,61,7,,5309,99.8,99,1.5,100,,blood,,1/2/21,2021,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:05:29.086Z,2025-04-19T02:05:29.086Z
818.3415,Bacteroides thetaiotaomicron Tbg-437,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-437,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310959,,,JBLHBL000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,103,6291455,42.864426,11,167020,57,6,,5457,99.9,98.4,1.7,100,,blood,,12/22/19,2019,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:07.515Z,2025-04-19T02:04:07.515Z
818.3416,Bacteroides thetaiotaomicron Tbg-436,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-436,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310958,,,JBLHBK000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,100,7165217,42.91881,10,268613,64,9,,6541,99.7,97.7,4,99.3,,blood,,12/9/19,2019,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:05:01.842Z,2025-04-19T02:05:01.842Z
818.342,Bacteroides thetaiotaomicron Tbg-435,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-435,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310957,,,JBLHBJ000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,100,5969755,42.812576,10,163391,59,8,,5074,99.9,98.3,2.4,100,,blood,,10/25/19,2019,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:29.508Z,2025-04-19T02:04:29.508Z
818.3421,Bacteroides thetaiotaomicron Tbg-434,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-434,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310956,,,JBLHBI000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,95,6264635,42.999153,8,332731,60,7,,5394,99.8,98.7,1.7,100,,blood,,3/8/19,2019,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:54.330Z,2025-04-19T02:04:54.330Z
818.3419,Bacteroides thetaiotaomicron Tbg-433,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-433,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310955,,,JBLHBH000000000,,,IonTorrent,29x,SPAdes v. 3.15.5,,,87,6719912,42.743313,8,230119,73,9,,5859,99.9,99.3,1.1,100,,blood,,2/27/19,2019,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:46.401Z,2025-04-19T02:04:46.401Z
818.3422,Bacteroides thetaiotaomicron Tbg-432,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-432,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310954,,,JBLHBG000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,64,6115363,42.81041,7,233243,59,6,,5129,99.9,99,1.1,100,,blood,,9/6/18,2018,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:38.484Z,2025-04-19T02:04:38.484Z
818.3425,Bacteroides thetaiotaomicron Tbg-431,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-431,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310953,,,JBLHBF000000000,,,IonTorrent,29x,SPAdes v. 3.15.5,,,78,6827489,43.09186,10,222107,61,8,,5968,99.9,98.7,1.7,100,,blood,,5/24/18,2018,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:51.549Z,2025-04-19T02:04:51.549Z
818.3423,Bacteroides thetaiotaomicron Tbg-430,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-430,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310952,,,JBLHBE000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,65,6382245,42.833424,8,272702,60,7,,5459,99.9,98.6,1.1,100,,blood,,1/1/18,2018,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:10.801Z,2025-04-19T02:04:10.801Z
818.3427,Bacteroides thetaiotaomicron Tbg-429,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-429,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310951,,,JBLHBD000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,164,6855680,42.89144,16,136958,69,8,,6071,99.9,98.5,1.3,100,,blood,,1/2/08,2008,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:05:20.610Z,2025-04-19T02:05:20.610Z
818.3424,Bacteroides thetaiotaomicron Tbg-427,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-427,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310949,,,JBLHBB000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,64,5863340,42.77236,6,428098,62,8,,4938,99.9,98.9,1.3,100,,blood,,10/24/17,2017,,Norway,,,,Europe,Norway: Telemark,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:49.226Z,2025-04-19T02:04:49.226Z
818.3426,Bacteroides thetaiotaomicron Tbg-426,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-426,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310948,,,JBLHBA000000000,,,IonTorrent,29x,SPAdes v. 3.15.5,,,74,6252650,42.787827,7,262207,63,7,,5226,99.9,99.1,1.3,100,,blood,,5/2/17,2017,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:04:58.451Z,2025-04-19T02:04:58.451Z
818.3429,Bacteroides thetaiotaomicron Tbg-424,,818,131567;2;3379134;1783270;68336;976;200643;171549;815;816;818,cellular organisms;Bacteria;Pseudomonadati;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteria,Pseudomonadati,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron,WGS,Tbg-424,,,,,,,,,,,,,,,,,,,,Good,2025-02-05T00:00:00Z,,,PRJNA900398,SAMN46310946,,,JBLHAY000000000,,,IonTorrent,28x,SPAdes v. 3.15.5,,,89,6311044,42.964066,10,238720,64,7,,5303,99.9,99.1,1.1,100,,blood,,1/9/17,2017,,Norway,,,,Europe,Norway: Vestfold,,Homo sapiens,Human,,,bacteremia,Human,,,,"collected_by:Vestfold Hospital Trust, Department of Microbiology",,2025-04-19T02:05:32.058Z,2025-04-19T02:05:32.058Z
